Fichero De Datos De SpectraSuite
++++++++++++++++++++++++++++++++++++
Fecha: Wed Jul 15 09:08:46 CST 2026
Usuario: HP
Presente Oscuro Del Espectro: Sí
La Referencia de Presente Del Espectro De: Sí
Muestreados de los componentes de Número de espectros: 1
Espectrómetros: USB4H06056
Tiempo de integración (usec): 300000 (USB4H06056)
Promedio de Espectros Hechos un: 5 (USB4H06056)
El Alisar Del Furgón: 0 (USB4H06056)
Párrafo de de Corregir del la del del de Eléctrica del obscuridad: No (USB4H06056)
Estrobo/Lámpara Permitido: No (USB4H06056)
Correct for Detector Non-linearity: No (USB4H06056)
Párrafo de de Corregir del la del del de Externa del luz: No (USB4H06056)
Procesado del espectro de Número de pixeles en: 3648
>>>>> Comienza Data<<<<< Espectral Procesado Del EL
345.09	66.038
345.30	66.038
345.52	66.038
345.74	32.432
345.95	-27.660
346.17	-108.000
346.39	98.333
346.60	352.500
346.82	47.500
347.04	157.576
347.25	34.848
347.47	-7.895
347.69	2400.000
347.90	-1025.000
348.12	166.667
348.34	93.548
348.56	-214.286
348.77	15.789
348.99	68.421
349.21	153.846
349.42	97.015
349.64	-525.000
349.86	126.667
350.07	600.000
350.29	-180.000
350.51	47.458
350.72	141.791
350.94	73.529
351.16	109.890
351.37	260.000
351.59	338.636
351.81	51.370
352.02	4.762
352.24	-10.417
352.46	38.462
352.67	108.333
352.89	140.625
353.10	193.548
353.32	153.488
353.54	127.586
353.75	320.000
353.97	140.000
354.19	-102.564
354.40	-85.937
354.62	75.556
354.84	179.487
355.05	166.667
355.27	-18.000
355.49	382.609
355.70	304.000
355.92	-456.250
356.14	188.235
356.35	99.270
356.57	141.096
356.78	103.846
357.00	261.446
357.22	-6.122
357.43	-88.136
357.65	89.809
357.87	338.095
358.08	-92.308
358.30	-60.526
358.51	283.333
358.73	142.857
358.95	-19.048
359.16	94.000
359.38	-141.071
359.60	257.143
359.81	75.758
360.03	-195.652
360.24	-5.769
360.46	64.130
360.68	50.000
360.89	32.121
361.11	68.333
361.33	0.000
361.54	13.483
361.76	242.857
361.97	122.330
362.19	1133.333
362.41	29.630
362.62	156.923
362.84	-266.667
363.05	-1320.000
363.27	248.485
363.49	87.919
363.70	141.538
363.92	40.714
364.13	-44.737
364.35	38.608
364.57	-21.127
364.78	54.967
365.00	167.391
365.21	112.838
365.43	-712.500
365.65	23.810
365.86	133.962
366.08	234.375
366.29	-32.353
366.51	72.222
366.73	177.778
366.94	-101.205
367.16	97.561
367.37	52.703
367.59	73.134
367.80	119.580
368.02	37.226
368.24	189.474
368.45	117.483
368.67	23.423
368.88	103.636
369.10	174.667
369.31	94.444
369.53	1166.667
369.75	180.645
369.96	83.333
370.18	144.828
370.39	98.039
370.61	195.833
370.82	100.000
371.04	205.063
371.26	265.000
371.47	-428.571
371.69	85.484
371.90	833.333
372.12	199.099
372.33	477.778
372.55	-17.886
372.76	457.143
372.98	-70.000
373.20	31.250
373.41	-2550.000
373.63	14.474
373.84	0.000
374.06	30.769
374.27	-334.615
374.49	-35.897
374.70	61.151
374.92	83.851
