Fichero De Datos De SpectraSuite
++++++++++++++++++++++++++++++++++++
Fecha: Mon Jul 06 10:49:18 CST 2026
Usuario: HP
Presente Oscuro Del Espectro: Sí
La Referencia de Presente Del Espectro De: Sí
Muestreados de los componentes de Número de espectros: 1
Espectrómetros: USB4H06056
Tiempo de integración (usec): 300000 (USB4H06056)
Promedio de Espectros Hechos un: 5 (USB4H06056)
El Alisar Del Furgón: 0 (USB4H06056)
Párrafo de de Corregir del la del del de Eléctrica del obscuridad: No (USB4H06056)
Estrobo/Lámpara Permitido: No (USB4H06056)
Correct for Detector Non-linearity: No (USB4H06056)
Párrafo de de Corregir del la del del de Externa del luz: No (USB4H06056)
Procesado del espectro de Número de pixeles en: 3648
>>>>> Comienza Data<<<<< Espectral Procesado Del EL
345.09	-253.333
345.30	-253.333
345.52	-253.333
345.74	47.059
345.95	-12.941
346.17	24.242
346.39	-24.658
346.60	44.037
346.82	-600.000
347.04	-10.526
347.25	30.263
347.47	30.137
347.69	-105.263
347.90	83.544
348.12	-6900.000
348.34	-120.833
348.56	321.739
348.77	41.538
348.99	150.000
349.21	-3.922
349.42	-42.857
349.64	100.769
349.86	86.413
350.07	47.177
350.29	96.000
350.51	16.190
350.72	27.673
350.94	41.176
351.16	46.591
351.37	-0.000
351.59	-22.388
351.81	11.111
352.02	-325.000
352.24	-57.983
352.46	61.538
352.67	87.129
352.89	233.803
353.10	51.095
353.32	39.683
353.54	10.317
353.75	64.615
353.97	13.665
354.19	-21.212
354.40	141.935
354.62	-2920.000
354.84	61.871
355.05	-573.333
355.27	-258.333
355.49	-197.436
355.70	80.952
355.92	61.988
356.14	97.351
356.35	-2.198
356.57	89.320
356.78	107.229
357.00	59.259
357.22	47.590
357.43	94.578
357.65	113.924
357.87	2.907
358.08	77.982
358.30	48.872
358.51	-84.211
358.73	104.000
358.95	88.496
359.16	152.830
359.38	103.509
359.60	-1328.571
359.81	97.297
360.03	30.288
360.24	556.250
360.46	-5.941
360.68	92.308
360.89	118.966
361.11	189.583
361.33	-0.000
361.54	95.402
361.76	94.203
361.97	73.228
362.19	766.667
362.41	25.806
362.62	-8.696
362.84	10.843
363.05	59.184
363.27	100.000
363.49	-22.727
363.70	100.862
363.92	41.667
364.13	-9.302
364.35	32.821
364.57	13.761
364.78	86.420
365.00	-566.667
365.21	66.364
365.43	120.482
365.65	62.903
365.86	10.156
366.08	130.392
366.29	95.420
366.51	80.583
366.73	64.072
366.94	84.524
367.16	40.625
367.37	57.343
367.59	102.459
367.80	73.239
368.02	112.121
368.24	24.615
368.45	259.091
368.67	76.617
368.88	51.235
369.10	71.505
369.31	4.902
369.53	481.818
369.75	1120.000
369.96	81.553
370.18	16.071
370.39	50.000
370.61	65.672
370.82	33.945
371.04	77.844
371.26	62.814
371.47	56.250
371.69	134.615
371.90	96.875
372.12	161.421
372.33	101.942
372.55	12.556
372.76	54.237
372.98	139.344
373.20	100.000
373.41	62.195
373.63	61.224
373.84	46.988
374.06	158.824
374.27	87.209
374.49	64.662
374.70	86.508
374.92	-140.000
375.13	33.333
375.35	102.381
375.57	119.149
375.78	54.913
376.00	123.358
376.21	100.000
376.43	110.891
376.64	142.708
376.86	99.074
377.07	314.286
377.29	77.723
377.50	77.315
377.72	82.407
377.93	253.191
378.15	218.605
378.36	98.437
378.58	255.844
378.80	17.647
379.01	186.842
379.23	20.139
379.44	186.170
379.66	71.605
379.87	83.243
380.09	54.938
380.30	27.979
380.52	190.000
380.73	71.901
380.95	-51.515
381.16	165.714
381.38	130.882
381.59	212.048
381.81	97.778
382.02	82.081
382.24	34.000
382.45	27.807
382.67	103.788
382.88	63.529
383.10	145.038
383.31	5.660
383.53	77.169
383.74	-47.619
383.96	123.333
384.17	70.330
384.39	85.246
384.60	138.012
384.82	63.682
385.03	48.214
385.25	71.707
385.46	65.269
385.68	1.709
385.89	110.000
386.11	52.593
386.32	153.237
386.54	73.063
386.75	76.087
386.97	50.373
387.18	95.364
387.40	70.051
387.61	49.763
387.83	108.290
388.04	51.515
388.25	57.500
388.47	126.293
388.68	24.706
388.90	49.035
389.11	93.564
389.33	89.671
389.54	94.771
389.76	97.462
